ticker,sleeve,last_close,ret_6m,benchmark_hurdle,realized_vol20,atr15,above_ema10,above_sma200,sma50_gt_sma200,macd,macd_signal,macd_hist,weekly_macd_hist,breakout_89d,breakout_recent,exit_13d,raw_score,selected,entry_label,model_target_alloc_pct,current_alloc_pct,target_alloc_pct,delta_pct_points,action,rationale
XLU,defensive,45.25,0.05713635142294793,-0.0008168884016981348,0.1768518407506912,0.8136665344238281,False,True,True,-0.04036321554155364,0.297564605167098,-0.3379278207086516,0.15860880449062909,False,False,False,9.89835217122907,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
EIS,offensive,120.41000366210938,0.2916191794037286,-0.0008168884016981348,0.29098296085374875,2.415999348958333,False,True,True,-0.19289243342754503,0.11534509012337005,-0.30823752355091505,-0.31105453946923145,False,False,False,9.898265334259657,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
XLP,defensive,81.51000213623047,0.04640777710805488,-0.0008168884016981348,0.14541727509008906,1.2879994710286458,False,True,True,-1.3029775568997906,-0.7300770847943445,-0.572900472105446,0.1724311792623221,False,False,False,9.88848821269885,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
SCZ,offensive,78.43000030517578,0.049641625204198236,-0.0008168884016981348,0.22614913304211437,1.6713333129882812,True,True,True,-1.4465471868823414,-1.1835045404889932,-0.2630426463933482,-0.6770336791846017,False,False,False,9.793907619870206,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
JMOM,offensive,69.11000061035156,0.026690433609179998,-0.0008168884016981348,0.16682100242523532,1.175653076171875,True,True,True,-0.4457001990176366,-0.3463147861662326,-0.09938541285140395,-0.4305376385422175,False,False,False,9.76196523090445,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
SPLV,defensive,72.54000091552734,0.009372936831246736,-0.0008168884016981348,0.1083047966681568,0.9506668090820313,False,True,True,-0.6558879781272964,-0.22607127307164504,-0.42981670505565134,0.12213347449716072,False,False,False,9.756689327213934,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
SLVP,offensive,34.150001525878906,0.3449324421519988,-0.0008168884016981348,0.6037471254087245,2.178666687011719,False,True,True,-2.390397941177689,-1.6685543989006213,-0.7218435422770675,-0.9885187587105664,False,False,False,9.73294804660667,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
EEMV,offensive,64.97000122070312,0.029309413389287053,-0.0008168884016981348,0.23401150771076926,1.2193328857421875,True,True,True,-0.7282020352002405,-0.6585056861927997,-0.06969634900744082,-0.40679389509091823,False,False,False,9.682891658551505,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
EWI,offensive,52.45000076293945,0.03599771905668159,-0.0008168884016981348,0.27838073372144756,1.3373331705729166,True,True,True,-1.0044391284345622,-0.9057702282348506,-0.09866890019971153,-0.6777976820571072,False,False,False,9.655126111712615,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
GLDM,offensive,89.66999816894531,0.21421800977244354,-0.0008168884016981348,0.32136467125310275,2.424666341145833,False,True,True,-2.7057062178571556,-1.0415955230244878,-1.6641106948326678,-0.4824881873264566,False,False,False,9.475029534384138,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
SGOV,defensive,100.61000061035156,0.018801760350215968,-0.0008168884016981348,0.0019406031616975353,0.01999969482421875,True,True,True,0.09897157427717218,0.10030153839425057,-0.0013299641170783916,-0.003258390793361099,False,False,False,9.448797608230123,True,DO NOT BUY,0.0,100.0,0.0,-100.0,DECREASE,SGOV available as cash sleeve but not currently needed.
XAR,offensive,266.5899963378906,0.1777199318197844,-0.0008168884016981348,0.2821635566037781,7.923002115885416,False,True,True,-3.4075273349164945,-1.796830691919675,-1.6106966429968195,-2.0721139974569542,False,False,False,9.348736703424516,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
EMXC,offensive,79.7300033569336,0.20047192379651801,-0.0008168884016981348,0.3722636283919604,2.437666829427083,False,True,True,-0.7995830103192674,-0.5364585830429071,-0.2631244272763603,-0.3583682356740381,False,False,False,9.337568660202454,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
GDXJ,offensive,113.29000091552734,0.24919214267687395,-0.0008168884016981348,0.6049500245021717,7.036533610026042,False,True,True,-7.351594098924068,-4.618537358447524,-2.7330567404765436,-2.6211935872515095,False,False,False,9.259234701888573,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
ECH,offensive,39.040000915527344,0.1650099344736824,-0.0008168884016981348,0.37882911000860725,1.2746665954589844,False,True,True,-1.1498139034238335,-1.1411618225105697,-0.008652080913263749,-0.8195300806758534,False,False,False,9.153727840423715,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
VPL,offensive,98.5999984741211,0.15235825658865298,-0.0008168884016981348,0.3387142043785092,2.7986663818359374,False,True,True,-1.1393091374532958,-0.7564275273971937,-0.3828816100561021,-0.4178606229747679,False,False,False,9.146265433520794,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
EWU,offensive,45.13999938964844,0.11274148135206041,-0.0008168884016981348,0.2183573090180962,0.9010007222493489,False,True,True,-0.570208408367904,-0.36217680399148455,-0.20803160437641943,-0.23591026235025803,False,False,False,9.115701339542351,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
GDX,offensive,86.31999969482422,0.20225275718407576,-0.0008168884016981348,0.55695137877614,4.812666829427084,False,True,True,-5.254673502185042,-3.405562947715673,-1.8491105544693696,-1.927725796082422,False,False,False,9.093503170010075,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
XLI,offensive,165.10000610351562,0.08811482292781903,-0.0008168884016981348,0.17306841207129098,3.423333740234375,False,True,True,-2.099863004314983,-1.3869828009214675,-0.7128802033935155,-0.4954414305746173,False,False,False,9.05627735621938,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
BBCA,offensive,93.70999908447266,0.0887958360602521,-0.0008168884016981348,0.17807770820362923,1.6636672973632813,False,True,True,-1.0032240307578206,-0.5169696530040835,-0.48625437775373714,-0.5639727165482489,False,False,False,9.0527772637263,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
QYLD,offensive,17.209999084472656,0.07211742512997787,-0.0008168884016981348,0.12186359390756628,0.20619366963704427,False,True,True,-0.0715950706772368,-0.01669251861811399,-0.05490255205912281,-0.06854460374421245,False,False,False,9.047500827652097,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
EFAV,offensive,90.08999633789062,0.08405886830865428,-0.0008168884016981348,0.16810154282124531,1.3533330281575522,False,True,True,-0.5027747789071668,-0.2518659677433259,-0.2509088111638409,-0.06891826847030513,False,False,False,9.043078546507378,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
XLV,offensive,146.24000549316406,0.07678534131530923,-0.0008168884016981348,0.15644669624622634,2.395335896809896,False,True,True,-2.906486748060331,-2.2096540906664055,-0.6968326573939256,-1.5623435929128515,False,False,False,9.023171015022161,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
VHT,offensive,271.5199890136719,0.073550007704269,-0.0008168884016981348,0.15682705166281813,4.405330403645833,False,True,True,-5.2044519974812715,-4.082909897830863,-1.1215420996504086,-3.162525847124849,False,False,False,9.006697837010073,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
TUR,offensive,38.56999969482422,0.10386397929941293,-0.0008168884016981348,0.28025151093369594,0.7859992980957031,False,True,True,-0.38726458140931186,-0.33001878633342085,-0.057245795075891004,-0.05103248182660436,False,False,False,8.98719297443454,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
XYLD,offensive,39.150001525878906,0.04895897117793302,-0.0008168884016981348,0.10597655133043592,0.46566670735677085,False,True,True,-0.3358463139816621,-0.18677633601189939,-0.1490699779697627,-0.17837937713089969,False,False,False,8.955063591892948,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
RYLD,offensive,14.949999809265137,0.04998880098465608,-0.0008168884016981348,0.15778809876230362,0.28666674296061195,False,True,True,-0.16265858142147493,-0.11749250933672001,-0.04516607208475493,-0.086541644528772,False,False,False,8.889208919416026,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
ESGE,offensive,46.02000045776367,0.08564114862891747,-0.0008168884016981348,0.33383975841607727,1.2546663920084635,False,True,True,-0.6500176350067406,-0.5384903074874793,-0.11152732751926131,-0.4065419611582777,False,False,False,8.82397685805801,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
XSOE,offensive,40.65999984741211,0.08165857409852517,-0.0008168884016981348,0.3247685824547521,1.0910001118977866,False,True,True,-0.5311352451525551,-0.41586725686618903,-0.11526798828636603,-0.3209598978919779,False,False,False,8.816758852905641,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
